_id	name	gender	culture	born	died	titles	aliases	father	mother	spouse	allegiances	books	povBooks	tvSeries	playedBy
characters:790	Orivel	Male				Ser	Orivel the Open-Handed					A Feast for Crows			
characters:791	Ormond Osgrey	Male				Lord of Coldmoat					House Osgrey of Standfast	The Sworn Sword			
characters:792	Ormond Westerling	Male				Ser					House Westerling of the Crag	The Hedge Knight			
characters:793	Ormond Yronwood	Male			At Yronwood	Lord of Yronwood,Warden of the Stoneway,The Bloodroyal					House Yronwood of Yronwood	A Feast for Crows,A Dance with Dragons			
characters:794	Ormund Baratheon	Male			In 260 AC, at Stepstones	Lord Paramount of the Stormlands,Lord of Storm's End,Hand of the King				characters:870	House Baratheon of Storm's End	The World of Ice and Fire			
characters:795	Ormund Wylde	Male				Ser					House Baratheon of Dragonstone,House Wylde of Rain House	A Dance with Dragons			
characters:796	Orton Merryweather	Male				Lord of Longtable,Justiciar,Master of laws,Hand of the King				characters:1006	House Merryweather of Longtable	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:797	Orys Baratheon	Male		At Dragonstone (possibly)	In 38 AC	Lord of Storm's End,Lord Paramount of the Stormlands,Hand of the King	Orys One-Hand			characters:128	House Baratheon of Storm's End,House Targaryen of King's Landing	A Game of Thrones,The World of Ice and Fire			
characters:798	Osbert Serry	Male				Lord of Southshield					House Serry of Southshield	A Feast for Crows,A Dance with Dragons			
characters:799	Osfryd Kettleblack	Male				Ser,Commander of the City Watch of King's Landing					House Kettleblack	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:8		Unknown					Quickfinger				House Blackfyre of King's Landing	The Sworn Sword			
characters:80	Allyria Dayne	Female									House Dayne of Starfall	A Storm of Swords			
characters:800	Osmund Frey	Male		In 297 AC							House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:801	Osmund Kettleblack	Male				Ser	Oswald Kettleblack				House Kettleblack	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:802	Osney Kettleblack	Male				Ser					House Kettleblack	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:803	Ossifer Plumm	Male			In 176 AC	Lord				characters:1358	House Plumm	A Storm of Swords,A Feast for Crows,A Dance with Dragons,The World of Ice and Fire			
characters:804	Oswell Kettleblack	Male					Kettleblack				House Baelish of Harrenhal,House Kettleblack	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:805	Oswell Whent	Male	Rivermen		In 283 AC, at Tower of Joy	Ser					House Whent of Harrenhal	A Game of Thrones,A Storm of Swords,A Dance with Dragons,The World of Ice and Fire			
characters:806	Othell Yarwyck	Male				First Builder					House Yarwyck	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:807	Otho Bracken	Male				Ser	The Brute of Bracken				House Bracken of Stone Hedge	The Hedge Knight,The Sworn Sword,The Mystery Knight			
characters:808	Otto Hightower	Male			In 130 AC, at King's Landing	Ser,Hand of the King					House Hightower of the Hightower	A Storm of Swords,The Princess and the Queen,The Rogue Prince,The World of Ice and Fire			
characters:809	Ottyn Wythers	Male		In 230 AC (roughly)	In 299 AC, at Fist of the First Men, Beyond the Wall	Ser					House Wythers	A Clash of Kings,A Storm of Swords			
characters:81	Alyce Graceford	Female				Lady					House Graceford of Holyhall	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:810	Owen Inchfield	Male				Ser					House Inchfield	A Feast for Crows			
characters:811	Owen Norrey	Male	Northern mountain clans		In 299 AC, at the Twins						House Norrey	A Storm of Swords,A Feast for Crows			
characters:812	Parmen Crane	Male		At Red Lake		Ser	Parmen the Purple				House Crane of Red Lake	A Clash of Kings,A Storm of Swords			
characters:813	Pate	Male	First Men				Pate the Plowman				House Moreland	The World of Ice and Fire			
characters:814	Patrek Mallister	Male									House Mallister of Seagard	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:815	Paxter Redwyne	Male				Lord of the Arbor,Grand admiral,Lord admiral,Master of ships				characters:754	House Redwyne of the Arbor	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:816	Pearse Caron	Male				Lord of Nightsong,Lord of the Marches					House Caron of Nightsong	The Hedge Knight			
characters:817	Perra Frey	Female		In 294 AC							House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:818	Perra Royce	Female		In 221 AC or before	In or between 241 AC and 249 AC					characters:1093	House Frey of the Crossing,House Royce of Runestone	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:819	Perriane Frey	Female		In or between 241 AC and 248 AC						characters:629	House Haigh	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:82	Alyn Ambrose	Female									House Ambrose	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:820	Perwyn Frey	Male		In or between 270 AC and 278 AC		Ser					House Frey of the Crossing	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:821	Perwyn Osgrey	Male				Lord of Coldmoat	Perwyn the Proud				House Osgrey of Standfast	The Sworn Sword			
characters:822	Peter Plumm	Male				Ser					House Plumm	A Storm of Swords,A Feast for Crows			
characters:823	Petyr Baelish	Female	Valemen	In 268 AC, at the Fingers		Master of coin (formerly),Lord Paramount of the Trident,Lord of Harrenhal,Lord Protector of the Vale	Littlefinger			characters:688	House Baelish of Harrenhal,House Baelish of the Fingers	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 1,Season 2,Season 3,Season 4,Season 5	Aidan Gillen
characters:824	Petyr Frey	Female		In 281 AC, at Twins	In 300 AC, at Oldstones		Petyr Pimple			characters:769	House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:825	Philip Foote	Male				Ser,Lord of Nightsong,Lord of the Marches					House Foote,House Foote of Nightsong	A Clash of Kings,A Storm of Swords,A Dance with Dragons			
characters:826	Philip Plumm	Male				Lord					House Plumm	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:827	Podrick Payne	Male		In 286 AC or 287 AC			Pod				House Payne	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 2,Season 3,Season 4,Season 5	Daniel Portman
characters:828	Preston Greenfield	Male	Westerman		In 299 AC, at King's Landing	Ser					House Greenfield of Greenfield	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:829	Pypar	Male					Pyp,Monkey,Mummer's Monkey					A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 1,Season 3,Season 4	Jozef Altin
characters:83	Alyn Cockshaw	Female			In 211 AC, at Whitewalls	Lord					House Blackfyre of King's Landing,House Cockshaw	The Mystery Knight,The World of Ice and Fire			
characters:830	Qarl Kenning	Male	Ironborn				Queer Qarl Kenning				House Kenning of Harlaw	A Dance with Dragons			
characters:831	Qarlton Chelsted	Male			In 283 AC, at King's Landing	Lord,Master of Coin,Hand of the King	The mace-and-dagger Hand				House Chelsted	A Storm of Swords,A Feast for Crows			
characters:832	Qhorin	Male			In 299 AC, at Skirling Pass		Qhorin Halfhand					A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 2	Simon Armstrong
characters:833	Qhorwyn Hoare	Male				King of the Iron Islands	Qhorwyn the Cunning					The World of Ice and Fire			
characters:834	Qorgyle	Male			In 288 AC, at Castle Black	Lord Commander of the Night's Watch					House Qorgyle of Sandstone	A Storm of Swords			
characters:835	Quellon Botley	Male	Ironborn								House Botley of Lordsport	A Feast for Crows			
characters:836	Quellon Greyjoy	Male	Ironborn		In 283 AC, at the mouth of the Mander	Lord of the Iron Islands,Lord Reaper of Pyke				characters:1511	House Greyjoy of Pyke	A Feast for Crows,The World of Ice and Fire			
characters:837	Quenten Banefort	Male				Lord of Banefort					House Banefort of Banefort	A Game of Thrones,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:838	Quentin Tyrell	Male			At Ashford	Ser					House Tyrell of Highgarden	A Storm of Swords,A Feast for Crows			
characters:839	Quenton Greyjoy	Male	Ironborn								House Greyjoy of Pyke	A Feast for Crows			
characters:84	Alyn Connington	Female				Ser,Lord Commander of the Kingsguard	The Pale Griffin				House Connington of Griffin's Roost	A Storm of Swords,A Feast for Crows			
characters:840	Quenton Hightower	Male			At Oldtown	Lord of the Hightower,Lord of the Port,Voice of Oldtown,Defender of the Citadel,Beacon of the South					House Hightower of the Hightower	A Feast for Crows			
characters:841	Quenton Qoherys	Male				Lord of Harrenhal,Master-at-arms of Dragonstone				characters:347	House Qoherys of Harrenhal	The World of Ice and Fire			
characters:842	Quentyn Ball	Male			At Near Redgrass Field	Ser	Fireball				House Ball	The Sworn Sword,The Mystery Knight			
characters:843	Quentyn Blackwood	Male			In 205 AC, at King's Landing	Lord					House Blackwood of Raventree Hall	The Hedge Knight			
characters:844	Quentyn Martell	Male	Dornishmen	In 281 AC, at Sunspear, Dorne	In 300 AC, at Meereen	Prince	Frog,Prince Frog,The prince who came too late,The Dragonrider				House Nymeros Martell of Sunspear	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows	A Dance with Dragons		
characters:845	Quentyn Qorgyle	Male				Lord of Sandstone					House Qorgyle of Sandstone	A Feast for Crows,A Dance with Dragons			
characters:846	Ralf Kenning	Male	Ironborn		In 300 AC, at Moat Cailin	Castellan,Commander					House Kenning of Harlaw	A Feast for Crows,A Dance with Dragons			
characters:847	Ralf Stonehouse	Male	Ironborn			Captain of Red Jester	Red Ralf Stonehouse				House Stonehouse of Old Wyk	A Feast for Crows,A Dance with Dragons			
characters:848	Ralph Buckler	Male				Lord					House Buckler of Bronzegate	A Storm of Swords,A Dance with Dragons			
characters:849	Ramsay Snow	Male	The North	In 282 AC or before		Lord of the Hornwood,Lord of Winterfell,Castellan of the Dreadfort	Ramsay Bolton  The Bastard of Bolton  The Bastard of the Dreadfort  Reek  Red Helm  Monster			characters:317	House Bolton of the Dreadfort	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 3,Season 4,Season 5	Iwan Rheon
characters:85	Alyn Estermont	Female	Stormlands			Ser					House Estermont of Greenstone	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:850	Randyll Tarly	Male				Lord of Horn Hill,Justiciar,Master of laws				characters:742	House Tarly of Horn Hill	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:851	Ravella Swann	Female				Lady of Acorn Hall				characters:1020	House Smallwood of Acorn Hall,House Swann of Stonehelm	A Storm of Swords,A Feast for Crows			
characters:852	Raymun Darry	Male			In 298 AC, at Mummer's Ford	Lord of Darry					House Darry of Darry	A Game of Thrones,A Storm of Swords,A Feast for Crows			
characters:853	Raymun Fossoway	Male				Ser					House Fossoway of New Barrel	The Hedge Knight			
characters:854	Raymund Frey	Male		In 264 AC		Ser				characters:187	House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:855	Raymund Tyrell	Male									House Tyrell of Highgarden	A Storm of Swords,A Feast for Crows			
characters:856	Raynald Westerling	Male		At Crag	In 299 AC (supposedly), at the Twins	Ser					House Westerling of the Crag	A Storm of Swords,A Feast for Crows			
characters:857	Raynard Ruttiger	Male				Ser					House Ruttiger	A Feast for Crows,A Dance with Dragons			
characters:858	Red Alyn	Male		At the Rosewood	In 300 AC, at Castle Black		Red Alyn of the Rosewood					A Storm of Swords,A Dance with Dragons			
characters:859	Redwyn	Male										A Clash of Kings,The World of Ice and Fire			
characters:86	Alyn Frey	Female		In 295 AC or 296 AC							House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:860	Regenard Estren	Male				Lord of Wyndhall					House Estren of Wyndhall	A Game of Thrones,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:861	Renfred Rykker	Male				Lord of Duskendale					House Rykker of Duskendale	A Feast for Crows,A Dance with Dragons			
characters:862	Renly Baratheon	Male	Stormlands	In 277 AC	In 299 AC, at Storm's End	Lord Paramount of the Stormlands,Lord of Storm's End,Master of laws,Lord of the Seven Kingdoms (claimant)	The King in Highgarden,The King in the South			characters:16	House Baratheon of Storm's End	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 1,Season 2	Gethin Anthony
characters:863	Renly Norcross	Male		In 296 AC or 297 AC							House Norcross	A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:864	Reynard Webber	Male				Lord of Coldmoat					House Webber of Coldmoat	The Sworn Sword			
characters:865	Rhae Targaryen	Female	Valyrian	In or between 201 AC and 209 AC		Princess					House Targaryen of King's Landing	The Sworn Sword,The World of Ice and Fire			
characters:866	Rhaegar Frey	Female		In or between 269 AC and 273 AC	In 300 AC (suspected)					characters:549	House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:867	Rhaegar Targaryen	Female	Valyrian	In 259 AC, at Summerhall	In 283 AC, at the Trident	Prince of Dragonstone,Ser	Silver Prince,The Dragon Prince,The Last Dragon			characters:361	House Targaryen of King's Landing	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:868	Rhaegel Targaryen	Male	Valyrian	In or between 173 AC and 177 AC	In 215 AC	Prince of Dragonstone				characters:93	House Targaryen of King's Landing	The Hedge Knight,The Mystery Knight,The World of Ice and Fire			
characters:869	Rhaella Targaryen	Female	Valyrian	In 245 AC or 246 AC, at King's Landing	In 284 AC, at Dragonstone	Princess,Queen,Dowager Queen				characters:62	House Targaryen of King's Landing	A Game of Thrones,A Storm of Swords,A Feast for Crows,A Dance with Dragons,The World of Ice and Fire			
characters:87	Alyn Haigh	Female		In or between 256 AC or 291 AC							House Haigh	A Clash of Kings,A Storm of Swords,A Feast for Crows			
